,Date,Event-Code,Event-Name,Full Name,Fighter-2-Name,W,L,D,NC,KO/TKO,Submission,Decision - Unanimous,Decision - Majority,Decision - Split,TKO - Doctor's Stoppage,DQ,Overturned,Could Not Continue,Other,Details,Judge-1-Name,Judge-1-Score,Judge-2-Name,Judge-2-Score,Judge-3-Name,Judge-3-Score,Finish-Time,Finish-Round,Total-Rounds,Total-Fight-Time-Sec,Referee,Belt,Women's-Bout,Interim-Bout,Strawweight,Flyweight,Bantamweight,Featherweight,Lightweight,Welterweight,Middleweight,Light-Heavyweight,Heavyweight,Catch-Weight,Open-Weight,Super-Heavyweight,Superfight,Fight-Bonus,Performance-Bonus,KO-Bonus,Submission-Bonus,Knockdowns,Significant-Strike-Land,Significant-Strike-Attempt,Significant-Strike-Percent,Total-Strikes-Land,Total-Strikes-Attempt,Takedown-Success,Takedown-Land,Takedown-Percent,Submission-Attempt,Submission-Reverse,Control-Time-Sec,Head-Land,Head-Attempt,Body-Land,Body-Attempt,Leg-Land,Leg-Attempt,Distance-Land,Distance-Attempt,Clinch-Land,Clinch-Attempt,Ground-Land,Ground-Attempt,Fighter-Active-Status,Fight-City,Fight-State,Fight-Country,PPV-Sales,Height,Weight,Reach,Stance,Date of Birth,SLpM,StrAcc,SApM,StrDef,TdAvg,TdAcc,TdDef,SubAvg,Age-Days,Age,Round-1-Knockdown,Round-1-Significant-Strikes,Round-1-Significant-Strikes-Percent,Round-1-Total-Strikes,Round-1-Takedowns,Round-1-Takedown-Percent,Round-1-Submission-Attempt,Round-1-Submission-Reverse,Round-1-Control-Time,Round-1-Head,Round-1-Body,Round-1-Leg,Round-1-Distance,Round-1-Clinch,Round-1-Ground,Round-2-Knockdown,Round-2-Significant-Strikes,Round-2-Significant-Strikes-Percent,Round-2-Total-Strikes,Round-2-Takedowns,Round-2-Takedown-Percent,Round-2-Submission-Attempt,Round-2-Submission-Reverse,Round-2-Control-Time,Round-2-Head,Round-2-Body,Round-2-Leg,Round-2-Distance,Round-2-Clinch,Round-2-Ground,Round-3-Knockdown,Round-3-Significant-Strikes,Round-3-Significant-Strikes-Percent,Round-3-Total-Strikes,Round-3-Takedowns,Round-3-Takedown-Percent,Round-3-Submission-Attempt,Round-3-Submission-Reverse,Round-3-Control-Time,Round-3-Head,Round-3-Body,Round-3-Leg,Round-3-Distance,Round-3-Clinch,Round-3-Ground,Round-4-Knockdown,Round-4-Significant-Strikes,Round-4-Significant-Strikes-Percent,Round-4-Total-Strikes,Round-4-Takedowns,Round-4-Takedown-Percent,Round-4-Submission-Attempt,Round-4-Submission-Reverse,Round-4-Control-Time,Round-4-Head,Round-4-Body,Round-4-Leg,Round-4-Distance,Round-4-Clinch,Round-4-Ground,Round-5-Knockdown,Round-5-Significant-Strikes,Round-5-Significant-Strikes-Percent,Round-5-Total-Strikes,Round-5-Takedowns,Round-5-Takedown-Percent,Round-5-Submission-Attempt,Round-5-Submission-Reverse,Round-5-Control-Time,Round-5-Head,Round-5-Body,Round-5-Leg,Round-5-Distance,Round-5-Clinch,Round-5-Ground
1609,2012-06-08 00:00:00,49590e0508b2c19f,UFC on FX: Johnson vs McCall,Carlos Eduardo Rocha,Mike Pierce,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Ric Bays,30 - 27,Richard Davis,30 - 27,Chris Lee,30 - 27,5:00,3,3,900,Frank Gentile,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,37,45,38,66,0,0,,0,0,0,3,21,8,10,6,6,6,23,11,14,0,0,0,Sunrise, Florida, USA,,"5' 10""",170,73,Orthodox,1981-07-12 00:00:00,1.24,34,1.85,55,0,0,52,1.4,11289,30,0,10 of 24,41,12 of 26,0 of 0,0,0,0,0:00,1 of 13,5 of 7,4 of 4,2 of 13,8 of 11,0 of 0,0,1 of 4,25,8 of 15,0 of 0,0,0,0,0:00,1 of 4,0 of 0,0 of 0,1 of 4,0 of 0,0 of 0,0,6 of 9,66,18 of 25,0 of 0,0,0,0,0:00,1 of 4,3 of 3,2 of 2,3 of 6,3 of 3,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1610,2011-02-05 00:00:00,65ddc8a9ac4e8531,UFC 126: Silva vs Belfort,Carlos Eduardo Rocha,Jake Ellenberger,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,Adalaide Byrd,30 - 27,Junichiro Kamijo,28 - 29,Abe Belardo,28 - 29,5:00,3,3,900,Kim Winslow,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,76,27,32,88,0,5,0,2,1,214,8,54,2,5,11,17,19,70,1,4,1,2,0,Las Vegas, Nevada, USA,725000,"5' 10""",170,73,Orthodox,1981-07-12 00:00:00,1.24,34,1.85,55,0,0,52,1.4,10800,29,0,3 of 10,30,9 of 17,0 of 3,0,2,1,3:34,1 of 7,2 of 3,0 of 0,1 of 7,1 of 1,1 of 2,0,4 of 29,13,7 of 32,0 of 1,0,0,0,0:00,2 of 24,0 of 1,2 of 4,4 of 29,0 of 0,0 of 0,0,14 of 37,37,16 of 39,0 of 1,0,0,0,0:00,5 of 23,0 of 1,9 of 13,14 of 34,0 of 3,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1611,2021-01-16 00:00:00,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,Carlos Felipe,Justin Tafa,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,Lukasz Bosacki,29 - 28,Anders Ohlsson,28 - 29,Paul Sutherland,29 - 28,5:00,3,3,900,Herb Dean,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,142,54,77,142,0,1,0,0,0,41,46,103,28,36,3,3,64,128,13,14,0,0,1,Abu Dhabi, Abu Dhabi, United Arab Emirates,,"6' 0""",245,75,Orthodox,1995-01-12 00:00:00,4.42,45,4.6,47,0,0,70,0,9501,26,0,9 of 29,31,9 of 29,0 of 0,0,0,0,0:00,3 of 20,4 of 7,2 of 2,9 of 29,0 of 0,0 of 0,0,35 of 61,57,35 of 61,0 of 1,0,0,0,0:41,22 of 45,12 of 15,1 of 1,28 of 53,7 of 8,0 of 0,0,33 of 52,63,33 of 52,0 of 0,0,0,0,0:00,21 of 38,12 of 14,0 of 0,27 of 46,6 of 6,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1612,2020-10-03 00:00:00,805ad1801eb26abb,UFC Fight Night: Holm vs. Aldana,Carlos Felipe,Yorgan De Castro,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Lukasz Bosacki,30 - 27,Anders Ohlsson,30 - 27,Ahmed Korchi,29 - 28,5:00,3,3,900,Kevin Sataki,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78,177,44,88,187,0,0,,0,0,88,39,127,28,38,11,12,65,161,13,16,0,0,1,Abu Dhabi, Abu Dhabi, United Arab Emirates,,"6' 0""",245,75,Orthodox,1995-01-12 00:00:00,4.42,45,4.6,47,0,0,70,0,9396,25,0,23 of 57,40,23 of 57,0 of 0,0,0,0,0:00,7 of 35,8 of 14,8 of 8,23 of 57,0 of 0,0 of 0,0,27 of 75,36,28 of 76,0 of 0,0,0,0,1:04,12 of 55,12 of 16,3 of 4,24 of 71,3 of 4,0 of 0,0,28 of 45,62,37 of 54,0 of 0,0,0,0,0:24,20 of 37,8 of 8,0 of 0,18 of 33,10 of 12,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1613,2020-07-18 00:00:00,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,Carlos Felipe,Serghei Spivac,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,Anders Ohlsson,28 - 28,Ben Cartlidge,27 - 29,Vito Paolillo,27 - 29,5:00,3,3,900,Rich Mitchell,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,121,36,44,121,0,0,,0,0,0,30,107,14,14,0,0,44,121,0,0,0,0,1,Abu Dhabi, Abu Dhabi, United Arab Emirates,,"6' 0""",245,75,Orthodox,1995-01-12 00:00:00,4.42,45,4.6,47,0,0,70,0,9319,25,0,23 of 59,38,23 of 59,0 of 0,0,0,0,0:00,14 of 50,9 of 9,0 of 0,23 of 59,0 of 0,0 of 0,0,20 of 58,34,20 of 58,0 of 0,0,0,0,0:00,15 of 53,5 of 5,0 of 0,20 of 58,0 of 0,0 of 0,0,1 of 4,25,1 of 4,0 of 0,0,0,0,0:00,1 of 4,0 of 0,0 of 0,1 of 4,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1614,2019-09-21 00:00:00,94a5aaf573f780ad,UFC Fight Night: Rodriguez vs. Stephens,Carlos Huachin,Jose Quinonez,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Sal D'amato,27 - 30,Junichiro Kamijo,27 - 30,Bladimir Puga,27 - 30,5:00,3,3,900,Dan Miragliotta,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,115,27,37,121,0,0,,0,0,0,22,84,6,25,4,6,30,109,0,2,2,4,0,Mexico City, Distrito Federal, Mexico,,"5' 4""",135,67,Southpaw,1996-06-04 00:00:00,2.1,21,4.8,50,0,0,66,0,8509,23,0,14 of 57,24,14 of 57,0 of 0,0,0,0,0:00,9 of 44,2 of 9,3 of 4,12 of 53,0 of 0,2 of 4,0,12 of 33,36,17 of 39,0 of 0,0,0,0,0:00,9 of 22,2 of 10,1 of 1,12 of 31,0 of 2,0 of 0,0,6 of 25,24,6 of 25,0 of 0,0,0,0,0:00,4 of 18,2 of 6,0 of 1,6 of 25,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1615,2019-05-11 00:00:00,9de7c97e1c0d7927,UFC 237: Namajunas vs. Andrade,Carlos Huachin,Raoni Barcelos,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,4:49,2,3,589,Eduardo Herdy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,127,15,20,127,0,0,,0,0,0,17,120,2,6,1,1,19,124,1,3,0,0,0,Rio de Janeiro, Rio de Janeiro, Brazil,,"5' 4""",135,67,Southpaw,1996-06-04 00:00:00,2.1,21,4.8,50,0,0,66,0,8376,22,0,14 of 95,14,14 of 95,0 of 0,0,0,0,0:00,11 of 89,2 of 5,1 of 1,14 of 95,0 of 0,0 of 0,0,6 of 32,18,6 of 32,0 of 0,0,0,0,0:00,6 of 31,0 of 1,0 of 0,5 of 29,1 of 3,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1616,2002-07-13 00:00:00,1dc56b59cb28425d,UFC 38: Brawl at the Hall,Carlos Newton,Matt Hughes,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,3:37,4,5,1117,John McCarthy,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,33,8,14,0,1,0,1,1,52,3,9,0,0,0,0,1,6,0,1,2,2,0,London, England, United Kingdom,,"5' 9""",170,,Orthodox,1976-08-17 00:00:00,0.65,41,1.55,44,2.47,70,43,0.9,9461,25,0,0 of 2,0,1 of 3,0 of 1,0,1,0,0:00,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0,0,0 of 1,0,3 of 4,0 of 0,0,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 0,0 of 1,0 of 0,0,3 of 5,60,4 of 6,0 of 0,0,0,1,0:52,3 of 5,0 of 0,0 of 0,1 of 3,0 of 0,2 of 2,0,0 of 1,0,0 of 1,0 of 0,0,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,
1617,2001-05-04 00:00:00,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,Carlos Newton,Pat Miletich,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,2:50,3,5,770,John McCarthy,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,52,26,53,96,4,6,66,1,0,271,7,45,4,4,3,3,9,40,4,6,1,6,0,Atlantic City, New Jersey, USA,,"5' 9""",170,,Orthodox,1976-08-17 00:00:00,0.65,41,1.55,44,2.47,70,43,0.9,9026,24,0,8 of 29,27,14 of 35,1 of 3,33,0,0,0:26,2 of 23,4 of 4,2 of 2,5 of 25,3 of 4,0 of 0,0,4 of 16,25,31 of 46,2 of 2,100,0,0,2:42,4 of 16,0 of 0,0 of 0,2 of 9,1 of 1,1 of 6,0,2 of 7,28,8 of 15,1 of 1,100,1,0,1:23,1 of 6,0 of 0,1 of 1,2 of 6,0 of 1,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1618,1998-05-15 00:00:00,4a01dc8376736ef5,UFC 17: Redemption,Carlos Newton,Bob Gilstrap,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,0:52,1,1,52,Joe Hamilton,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,1,100,3,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,Mobile, Alabama, USA,,"5' 9""",170,,Orthodox,1976-08-17 00:00:00,0.65,41,1.55,44,2.47,70,43,0.9,7941,21,2,10 of 16,62,20 of 27,2 of 3,66,0,0,--,5 of 10,1 of 1,4 of 5,10 of 13,0 of 3,0 of 0,0,10 of 16,62,10 of 16,0 of 0,0,1,0,--,5 of 11,1 of 1,4 of 4,9 of 15,1 of 1,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1619,1998-05-15 00:00:00,4a01dc8376736ef5,UFC 17: Redemption,Carlos Newton,Dan Henderson,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,3:00,2,1,480,John McCarthy,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,20,32,62,30,43,2,3,66,1,0,0,10,21,2,2,8,9,19,28,1,4,0,0,0,Mobile, Alabama, USA,,"5' 9""",170,,Orthodox,1976-08-17 00:00:00,0.65,41,1.55,44,2.47,70,43,0.9,7941,21,0,1 of 1,100,1 of 1,1 of 1,100,3,0,--,1 of 1,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1620,2001-11-02 00:00:00,4dc496aa0cfc0d95,UFC 34: High Voltage,Carlos Newton,Matt Hughes,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,1:27,2,5,387,John McCarthy,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,28,18,23,0,0,,1,2,93,0,5,2,2,0,0,0,4,2,3,0,0,0,Las Vegas, Nevada, USA,,"5' 9""",170,,Orthodox,1976-08-17 00:00:00,0.65,41,1.55,44,2.47,70,43,0.9,9208,25,0,2 of 5,40,18 of 21,0 of 0,0,0,2,1:33,0 of 3,2 of 2,0 of 0,0 of 2,2 of 3,0 of 0,0,0 of 2,0,0 of 2,0 of 0,0,1,0,0:00,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1621,2004-01-31 00:00:00,94609dd91731d428,UFC 46: Supernatural,Carlos Newton,Renato Verissimo,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Nelson Hamilton,30 - 27,Marcos Rosales,30 - 27,Glenn Trowbridge,30 - 27,5:00,3,3,900,Larry Landless,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9,44,19,25,2,5,40,0,0,211,1,5,3,4,0,0,1,5,3,4,0,0,0,Las Vegas, Nevada, USA,,"5' 9""",170,,Orthodox,1976-08-17 00:00:00,0.65,41,1.55,44,2.47,70,43,0.9,10028,27,0,0 of 0,0,9 of 9,1 of 2,50,0,0,2:26,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0,3 of 6,50,7 of 10,0 of 1,0,0,0,0:00,1 of 3,2 of 3,0 of 0,1 of 3,2 of 3,0 of 0,0,1 of 3,33,3 of 6,1 of 2,50,0,0,1:05,0 of 2,1 of 1,0 of 0,0 of 2,1 of 1,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1622,2002-11-22 00:00:00,e06fd1260ac865a7,UFC 40: Vendetta,Carlos Newton,Pete Spratt,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,1:45,1,3,105,Larry Landless,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,100,1,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,Las Vegas, Nevada, USA,150000,"5' 9""",170,,Orthodox,1976-08-17 00:00:00,0.65,41,1.55,44,2.47,70,43,0.9,9593,26,0,0 of 0,0,0 of 0,1 of 1,100,1,0,1:18,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1623,2021-03-06 00:00:00,6e2b1d631832921d,UFC 259: Blachowicz vs. Adesanya,Carlos Ulberg,Kennedy Nzechukwu,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,3:19,2,3,499,Herb Dean,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,146,227,64,146,227,0,0,,0,0,5,101,175,31,37,14,15,132,210,14,17,0,0,1,Las Vegas, Nevada, USA,800000,"6' 4""",205,77,Orthodox,1990-11-07 00:00:00,15.07,62,8.6,47,0,0,100,0,11077,30,0,83 of 120,69,83 of 120,0 of 0,0,0,0,0:05,53 of 87,23 of 26,7 of 7,69 of 105,14 of 15,0 of 0,0,63 of 107,58,63 of 107,0 of 0,0,0,0,0:00,48 of 88,8 of 11,7 of 8,63 of 105,0 of 2,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1624,2017-06-17 00:00:00,353de740bb6c7e75,UFC Fight Night: Holm vs. Correia,Carls John De Tomas,Naoki Inoue,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Barry Foley,30 - 26,Kon Papaioannou,30 - 26,Albert Shen,30 - 26,5:00,3,3,900,Neil Swailes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,74,40,53,102,2,4,50,0,1,77,19,53,1,3,10,18,21,59,7,10,2,5,0,Kallang,,Singapore,,"5' 5""",125,71,Southpaw,1996-08-28 00:00:00,1.74,37,3.93,44,1.37,33,66,0,7598,20,0,5 of 16,31,15 of 29,1 of 2,50,0,1,0:44,1 of 9,0 of 0,4 of 7,2 of 12,3 of 3,0 of 1,0,15 of 38,39,17 of 40,0 of 1,0,0,0,0:00,10 of 27,1 of 3,4 of 8,15 of 38,0 of 0,0 of 0,0,10 of 20,50,21 of 33,1 of 1,100,0,0,0:33,8 of 17,0 of 0,2 of 3,4 of 9,4 of 7,2 of 4,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1625,2017-12-09 00:00:00,bcd124bcd3d5be46,UFC Fight Night: Swanson vs. Ortega,Carls John De Tomas,Alex Perez,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,1:54,2,3,414,Mark Lawley,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,28,9,29,0,2,0,0,0,55,7,27,0,0,1,1,7,27,1,1,0,0,0,Fresno, California, USA,,"5' 5""",125,71,Southpaw,1996-08-28 00:00:00,1.74,37,3.93,44,1.37,33,66,0,7773,21,0,8 of 25,32,9 of 26,0 of 2,0,0,0,0:55,7 of 24,0 of 0,1 of 1,7 of 24,1 of 1,0 of 0,0,0 of 3,0,0 of 3,0 of 0,0,0,0,0:00,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1626,2021-05-08 00:00:00,58a36b4ccf5dc30e,UFC Fight Night: Rodriguez vs. Waterson,Carlston Harris,Christian Aguilera,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,2:52,1,3,172,Marc Goddard,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,13,38,6,16,0,3,0,1,0,52,3,9,1,3,1,1,5,13,0,0,0,0,1,Las Vegas, Nevada, USA,,"6' 0""",170,76,Orthodox,1987-07-09 00:00:00,1.74,38,0.35,90,0,0,100,5.2,12357,33,0,5 of 13,38,6 of 16,0 of 3,0,1,0,0:52,3 of 9,1 of 3,1 of 1,5 of 13,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1627,2020-08-22 00:00:00,af1e5c64b8663aa0,UFC Fight Night: Munhoz vs. Edgar,Carlton Minus,Matthew Semelsberger,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Mike Bell,26 - 30,Ron McCarthy,27 - 30,Anthony Maness,28 - 29,5:00,3,3,900,Mark Smith,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,182,42,89,197,0,1,0,0,0,0,61,165,8,9,8,8,76,179,1,2,0,1,0,Las Vegas, Nevada, USA,,"5' 10""",170,75,Orthodox,1993-04-26 00:00:00,3.5,40,4.97,50,0,0,58,0,9980,27,0,15 of 44,34,15 of 44,0 of 0,0,0,0,0:00,14 of 42,0 of 1,1 of 1,15 of 44,0 of 0,0 of 0,0,20 of 45,44,28 of 56,0 of 0,0,0,0,0:00,17 of 42,2 of 2,1 of 1,20 of 44,0 of 0,0 of 1,0,42 of 93,45,46 of 97,0 of 1,0,0,0,0:00,30 of 81,6 of 6,6 of 6,41 of 91,1 of 2,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1628,2020-12-19 00:00:00,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,Carlton Minus,Christos Giagos,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Sal D'amato,26 - 30,Dave Hagen,27 - 29,Junichiro Kamijo,28 - 29,5:00,3,3,900,Chris Tognoni,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,80,35,29,81,0,0,,0,0,0,18,64,4,9,6,7,28,79,0,1,0,0,0,Las Vegas, Nevada, USA,,"5' 10""",170,75,Orthodox,1993-04-26 00:00:00,3.5,40,4.97,50,0,0,58,0,10099,27,0,2 of 7,28,2 of 7,0 of 0,0,0,0,0:00,0 of 5,0 of 0,2 of 2,2 of 7,0 of 0,0 of 0,0,7 of 18,38,7 of 18,0 of 0,0,0,0,0:00,3 of 13,1 of 2,3 of 3,7 of 18,0 of 0,0 of 0,0,19 of 55,34,20 of 56,0 of 0,0,0,0,0:00,15 of 46,3 of 7,1 of 2,19 of 54,0 of 1,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1629,2009-04-01 00:00:00,04d5718ed2661e8c,UFC Fight Night: Condit vs Kampmann,Carmelo Marrero,Ryan Bader,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Richard Bertrand,30 - 27,Doug Crosby,30 - 27,Sal D'amato,30 - 27,5:00,3,3,900,Dan Miragliotta,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,43,20,20,55,0,0,,0,0,61,6,37,0,3,3,3,8,37,0,4,1,2,0,Nashville, Tennessee, USA,,"6' 0""",205,73,Orthodox,1981-01-26 00:00:00,0.84,34,2.04,54,3.21,36,36,0.9,10292,28,0,3 of 16,18,9 of 23,0 of 0,0,0,0,1:01,2 of 14,0 of 1,1 of 1,2 of 11,0 of 3,1 of 2,0,3 of 7,42,3 of 7,0 of 0,0,0,0,0:00,3 of 7,0 of 0,0 of 0,3 of 7,0 of 0,0 of 0,0,3 of 20,15,8 of 25,0 of 0,0,0,0,0:00,1 of 16,0 of 2,2 of 2,3 of 19,0 of 1,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1630,2006-10-14 00:00:00,13b2f59210dda9cc,UFC 64: Unstoppable,Carmelo Marrero,Cheick Kongo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,Nelson Hamilton,28 - 29,Lester Griffin,28 - 29,Tony Weeks,29 - 28,5:00,3,3,900,Yves Lavigne,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,31,51,70,88,6,10,60,0,0,542,6,20,10,11,0,0,0,1,0,1,16,29,0,Las Vegas, Nevada, USA,300000,"6' 0""",205,73,Orthodox,1981-01-26 00:00:00,0.84,34,2.04,54,3.21,36,36,0.9,9392,25,0,15 of 23,65,40 of 49,1 of 1,100,0,0,3:55,5 of 13,10 of 10,0 of 0,0 of 0,0 of 0,15 of 23,0,1 of 5,20,20 of 26,3 of 4,75,0,0,4:06,1 of 5,0 of 0,0 of 0,0 of 0,0 of 0,1 of 5,0,0 of 3,0,10 of 13,2 of 5,40,0,0,1:01,0 of 2,0 of 1,0 of 0,0 of 1,0 of 1,0 of 1,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1631,2007-05-26 00:00:00,2e04a3b4a2011b97,UFC 71: Liddell vs Jackson,Carmelo Marrero,Wilson Gouveia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,3:06,1,3,186,Mario Yamasaki,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,14,1,7,0,4,0,0,0,0,0,5,0,0,1,2,1,7,0,0,0,0,0,Las Vegas, Nevada, USA,675000,"6' 0""",205,73,Orthodox,1981-01-26 00:00:00,0.84,34,2.04,54,3.21,36,36,0.9,9616,26,0,1 of 7,14,1 of 7,0 of 4,0,0,0,0:00,0 of 5,0 of 0,1 of 2,1 of 7,0 of 0,0 of 0,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
1632,2006-12-30 00:00:00,ee5df903f80c6816,UFC 66: Liddell vs Ortiz 2,Carmelo Marrero,Gabriel Gonzaga,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,3:22,1,3,202,Herb Dean,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,50,6,7,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,Las Vegas, Nevada, USA,929000,"6' 0""",205,73,Orthodox,1981-01-26 00:00:00,0.84,34,2.04,54,3.21,36,36,0.9,9469,25,0,1 of 2,50,6 of 7,0 of 1,0,0,0,0:00,1 of 2,0 of 0,0 of 0,0 of 1,0 of 0,1 of 1,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,,0,,0,,,0,0,0,,,,,,,
